sales_id,product_id,quantity,price_paid
503,21,9,528.84
503,22,9,78.84
503,25,4,123.2
503,27,3,408.21
503,31,2,216.6
504,1,6,28.14
504,2,2,53.48
504,4,6,406.32
504,5,5,266.69
504,14,7,1005.0600000000001
504,17,5,112.75
504,19,1,187.57
504,20,9,507.42
504,28,3,177.27
504,29,10,541.5999999999999
504,33,3,207.0
505,5,10,864.9
505,6,1,11.18
505,7,3,242.70000000000002
505,8,9,571.3199999999999
505,15,5,235.10000000000002
505,16,10,1374.4
505,19,7,446.32
505,20,10,532.5
505,21,6,240.48000000000002
505,22,10,231.0
505,23,11,904.4300000000001
505,25,8,48.0
505,27,16,750.21
505,28,18,2372.8
505,29,1,40.22
506,3,6,623.9399999999999
506,4,3,324.71999999999997
506,8,6,1084.6200000000001
506,14,10,918.1999999999999
506,18,7,735.91
506,21,7,763.21
506,31,5,490.5
507,6,9,759.8700000000001
507,7,1,1.55
507,8,10,1142.2
507,10,10,1595.3
507,12,1,114.6
507,23,10,1454.6000000000001
508,9,10,1863.4
508,15,2,232.0
508,16,3,333.18
508,18,10,1458.1
508,22,3,400.16999999999996
508,27,5,678.4000000000001
509,1,16,2103.84
509,6,8,1106.0
509,8,6,437.46
509,12,6,424.26
509,14,9,207.99
509,16,8,802.16
509,21,5,653.5
509,25,7,661.4399999999999
509,29,1,80.46
510,1,7,584.06
510,4,9,319.32
510,9,7,265.85999999999996
510,11,3,368.96999999999997
510,12,5,635.3499999999999
510,15,4,74.56
510,16,11,1063.62
510,22,1,71.81
510,24,5,699.95
510,27,8,493.28
510,32,9,374.40000000000003
511,3,12,639.92
511,7,9,476.90999999999997
511,14,12,533.01
511,19,5,274.0
511,21,4,42.96
511,23,5,173.85000000000002
511,27,21,1618.1599999999999
511,30,16,2697.3599999999997
511,32,2,220.14
512,14,4,319.32
512,27,9,1042.47
513,1,8,298.8
513,8,3,181.71
513,11,9,506.79
513,26,3,266.04
513,27,7,277.76
513,31,3,106.10999999999999
513,33,1,33.49
514,25,3,46.11
514,26,6,812.76
514,27,1,93.73
514,28,2,73.94
515,3,1,158.02
515,6,9,132.93
515,15,9,875.07
515,25,9,533.6999999999999
515,29,5,396.25
515,30,9,667.6200000000001
516,2,1,78.8
516,4,6,500.34000000000003
516,8,9,1123.6499999999999
516,12,3,220.64999999999998
516,14,15,903.95
516,16,3,363.24
516,21,4,209.8
516,22,1,54.2
516,28,1,130.79
516,29,5,49.3
517,4,6,87.0
517,8,10,781.0
517,18,15,1315.95
517,19,8,186.96
517,22,10,900.5
517,28,19,1806.2399999999998
517,30,9,142.12
517,33,7,606.13
518,2,3,484.40999999999997
518,4,5,674.5999999999999
518,6,10,1219.2
518,8,4,433.04
518,9,5,359.45
518,10,18,1748.4299999999998
518,15,3,196.29000000000002
518,16,4,470.36
518,18,9,960.48
518,27,3,111.78
519,1,10,903.1
519,4,9,1320.93
519,6,10,726.8000000000001
519,12,9,1563.03
519,14,8,239.2
519,15,4,188.76
519,16,4,86.2
519,23,8,294.0
519,29,3,283.14
520,9,3,247.07999999999998
520,19,5,465.20000000000005
520,25,3,306.96
520,30,7,314.85999999999996
521,3,3,7.800000000000001
521,27,3,374.34000000000003
521,32,8,301.44
521,33,6,194.76
522,1,10,1299.3000000000002
522,2,7,621.04
522,3,8,330.18
522,6,4,333.68
522,11,7,292.53
522,14,16,959.6800000000001
522,15,9,1568.61
522,16,3,124.22999999999999
522,17,4,543.08
522,18,1,15.03
522,19,10,163.9
522,26,10,870.4000000000001
522,31,3,156.84
522,33,8,797.53
523,8,4,195.16
523,17,7,720.16
523,21,2,119.6
524,2,7,703.85
524,3,11,1378.24
524,5,9,147.06
524,7,10,1450.2
524,9,3,7.86
524,11,3,471.41999999999996
524,13,8,776.24
524,14,10,1405.0
524,17,9,1045.26
524,23,7,109.69
524,24,10,1009.6200000000001
524,26,4,487.08
524,29,15,1421.25
524,31,13,742.44
524,32,8,629.79
525,8,5,5.8
525,9,8,1488.08
525,13,4,653.2
525,14,9,179.64000000000001
525,15,2,288.4
525,19,10,624.7
525,20,8,184.48
525,22,7,442.19
525,23,3,163.71
526,16,8,1148.0
526,18,10,1177.8000000000002
527,1,3,425.22
527,4,10,979.8000000000001
527,5,5,9.31
527,8,15,1961.07
527,11,8,302.08
527,16,5,526.5999999999999
527,20,8,553.6
527,21,5,476.57
527,22,6,505.56000000000006
527,24,12,1326.42
527,25,9,896.3100000000001
527,26,3,7.02
527,28,2,289.46
527,32,11,890.73
528,9,5,79.55
528,28,7,715.4699999999999
529,10,2,89.84
529,19,10,574.9
530,14,4,330.08
530,17,9,1308.2400000000002
530,31,11,870.62
530,32,11,1177.5900000000001
531,3,1,32.14
531,6,2,241.44
531,9,6,95.1
531,10,10,985.1
531,11,7,966.7700000000001
531,17,9,1137.33
531,18,7,582.4699999999999
531,19,10,434.20000000000005
531,24,8,308.08
531,28,2,318.7
531,29,9,349.38
531,30,8,857.92
531,33,7,552.51
532,2,14,656.2
532,8,3,400.32
532,9,3,576.03
532,11,7,814.59
532,13,7,555.8000000000001
532,16,5,196.64999999999998
532,19,5,63.5
532,24,8,445.90999999999997
532,27,8,1509.12
532,28,9,304.46999999999997
532,30,1,44.16
533,10,6,683.8199999999999
533,14,1,39.2
533,22,4,348.44
533,23,2,97.96
533,25,9,793.17
533,28,1,138.17
534,3,2,58.06
534,15,5,144.04999999999998
534,26,3,192.32999999999998
535,20,9,1371.78
535,31,8,453.52
536,11,17,1143.5600000000002
536,13,9,937.53
536,14,9,1420.3799999999999
536,17,2,123.8
536,25,5,317.0
536,28,3,248.82
536,33,1,8.87
537,2,1,37.82
537,4,4,376.08
537,5,6,693.54
537,7,4,363.24
537,15,9,583.83
537,16,10,991.1
537,23,5,293.35
537,30,4,572.12
537,31,9,541.53
537,33,10,1106.6
538,2,1,4.85
538,4,7,520.66
538,6,2,92.4
538,10,5,53.4
538,19,4,401.24
538,21,16,2511.1800000000003
538,22,9,1091.07
538,28,7,307.78999999999996
538,29,9,801.0
538,32,11,951.4399999999999
539,1,8,586.72
539,4,13,1656.97
539,7,14,1047.83
539,10,10,1329.1999999999998
539,11,9,809.28
539,12,16,2120.85
539,19,3,37.08
539,21,1,190.66
539,22,2,239.52
539,29,10,1273.9
539,32,17,1960.5
540,9,10,386.95000000000005
540,11,4,438.04
540,12,10,878.1999999999999
540,13,7,548.55
540,14,4,239.48
540,18,10,950.1
540,23,20,2219.66
540,24,9,1012.23
540,25,10,771.4
540,27,10,134.3
540,28,1,76.17
540,29,5,69.25
541,1,7,610.4699999999999
541,2,8,1262.0
541,6,4,496.28
541,7,6,837.5999999999999
541,9,8,356.0
541,12,10,280.86
541,13,4,61.28
541,14,4,369.4
541,17,7,730.31
541,18,5,111.85000000000001
541,19,1,140.44
541,21,4,140.6
541,23,9,1009.8000000000001
541,27,4,250.92
541,31,2,33.28
541,32,12,391.64
541,33,8,259.28
542,3,5,559.2
542,5,8,249.28
542,10,3,279.06
542,15,2,182.1
542,16,5,570.6
542,19,1,65.27
542,20,15,1859.47
542,23,8,626.56
542,24,5,495.31
542,25,4,28.8
542,27,6,196.68
542,30,7,361.13
542,32,6,47.64
543,20,9,375.84
543,25,2,117.02
543,26,8,782.48
543,27,3,98.13
543,33,12,829.72
544,10,1,164.58
544,15,2,2.46
544,22,17,1076.98
545,7,4,722.36
545,21,7,380.73
545,22,9,865.6200000000001
545,25,1,63.04
545,29,9,181.89000000000001
546,5,5,64.64999999999999
546,7,8,1330.0
546,8,2,262.82
546,10,8,447.12
546,12,1,44.36
546,17,3,141.42000000000002
546,18,2,202.8
546,22,1,57.98
546,25,3,468.33000000000004
546,26,5,713.8
546,28,4,420.0
546,29,19,2554.64
546,32,3,379.95000000000005
547,1,1,131.54
547,2,5,522.95
547,6,15,2070.08
547,7,14,980.5999999999999
547,8,6,514.5600000000001
547,12,4,116.48
547,13,9,673.65
547,15,7,984.5500000000001
547,16,2,115.14
547,18,2,220.76
547,19,4,327.88
547,21,8,437.92
547,23,8,692.24
547,32,9,880.29
548,1,10,1014.4
548,9,5,18.799999999999997
548,10,4,41.28
548,13,4,411.32
548,14,7,565.18
548,15,8,20.08
548,16,6,280.92
548,20,2,142.5
548,22,13,704.23
548,23,10,50.099999999999994
548,26,4,249.2
548,28,2,298.46
548,29,6,451.43999999999994
548,30,4,224.96
548,31,4,636.68
549,4,10,661.2
549,5,8,1293.68
549,7,3,205.92000000000002
549,11,13,1334.77
549,18,20,798.9
549,19,2,279.3
549,20,7,736.4699999999999
549,23,4,448.48
549,27,9,521.17
549,28,6,863.8799999999999
550,2,9,1212.75
550,3,4,34.52
550,7,8,478.08
550,13,8,1241.12
550,14,5,230.85000000000002
550,21,10,412.9
550,22,4,465.88
550,24,8,862.32
550,25,10,50.7
550,28,8,931.92
550,29,9,878.0999999999999
550,31,3,491.34000000000003
550,32,4,149.6
551,5,3,176.13
551,6,7,455.77
551,7,6,393.96
551,8,7,779.0300000000001
551,10,16,1895.81
551,11,10,143.8
551,12,17,1430.38
551,15,5,680.41
551,22,10,870.4000000000001
551,25,9,1120.24
551,28,5,85.7
551,29,1,41.27
551,30,10,777.9000000000001
551,32,2,147.04
552,1,4,245.56
552,7,2,33.58
552,9,2,88.4
552,18,2,201.46
552,23,4,132.52
552,25,1,89.87
552,28,4,97.92
553,1,8,1004.16
553,3,9,611.86
553,12,3,390.90000000000003
553,14,6,623.26
553,18,5,587.95
553,24,9,806.49
553,25,4,11.28
553,27,10,654.4
553,28,8,1497.2
554,2,11,339.1
554,3,2,194.98000000000002
554,6,8,512.8
554,11,2,170.54
554,12,8,288.72
554,14,3,216.36
554,15,1,47.59
554,16,13,1101.5500000000002
554,17,20,1555.8
554,18,15,2218.83
554,20,1,74.83
554,25,5,502.1
554,26,10,73.89999999999999
554,30,9,406.8
555,18,10,666.5999999999999
555,22,6,632.64
556,7,9,940.77
556,12,8,1010.96
556,20,9,349.92
556,27,9,687.24
557,5,4,410.68
557,7,13,1421.8999999999999
557,9,11,1237.41
557,11,9,513.4499999999999
557,13,6,306.92
557,15,10,1670.6999999999998
557,16,2,96.08
557,20,9,250.74
557,22,9,1226.8799999999999
557,28,9,174.42
557,30,6,287.88
557,33,10,822.6
558,1,8,180.48
558,7,4,242.44
558,17,10,1472.4
558,25,7,262.13
558,28,2,82.28
558,31,19,834.6500000000001
558,33,3,325.53000000000003
559,3,8,1210.72
559,4,7,671.44
559,5,18,935.16
559,8,10,307.26
559,18,4,434.36
559,19,4,284.88
559,27,8,180.64
559,30,8,558.32
559,33,4,335.52
560,5,2,154.32
560,9,8,481.92
560,12,6,138.54
560,14,4,70.24
560,17,7,776.86
560,19,7,484.67999999999995
560,20,1,100.12
560,21,10,1244.3400000000001
560,26,8,321.52
560,28,4,583.72
560,30,1,71.4
560,31,3,78.81
560,33,2,82.9
561,5,9,1261.53
561,8,1,56.29
561,9,4,319.44
561,13,7,213.99
561,16,10,481.8
561,21,2,98.16
561,22,7,394.38
561,26,3,385.47
561,30,14,806.78
562,12,4,541.84
562,28,9,1309.05
563,4,5,609.0
563,11,3,188.37
563,14,7,285.09999999999997
563,16,11,880.08
563,17,10,1613.8999999999999
563,18,3,90.84
563,21,5,192.3
563,23,8,546.24
563,25,10,474.79999999999995
563,26,9,651.6
563,28,9,361.26
564,5,10,712.9000000000001
564,6,2,28.05
564,7,7,994.84
564,11,9,303.93
564,13,1,6.56
564,15,14,1790.7600000000002
564,17,10,474.09999999999997
564,20,4,435.44
564,21,7,187.6
564,22,9,491.13
564,26,8,1178.32
564,27,3,308.88
564,30,7,813.99
564,31,1,164.74
564,32,4,530.28
565,1,13,729.0500000000001
565,7,10,624.3
565,8,4,46.04
565,13,9,1023.93
565,17,18,1272.9
565,18,4,356.2
565,20,6,875.8199999999999
565,24,16,1716.8799999999999
565,25,14,602.3399999999999
566,9,9,1070.46
566,22,4,181.4
566,31,3,150.69
567,4,4,387.64
567,10,8,824.96
567,17,5,368.5
567,18,3,60.54
567,20,3,395.46
567,21,10,1174.0
567,26,11,1003.45
568,6,2,4.26
568,10,17,711.1000000000001
568,11,1,49.85
568,12,8,49.76
568,19,5,26.5
568,24,9,438.66
568,25,9,1077.21
568,29,9,1238.58
568,32,3,275.25
569,6,3,351.71999999999997
569,7,8,103.92
569,9,9,1098.0
569,12,7,566.79
569,16,8,462.72
569,21,6,76.92
569,22,3,560.37
569,27,7,899.4300000000001
569,30,4,378.12
570,17,4,658.68
570,23,4,578.48
571,1,6,211.5
571,5,16,907.46
571,7,13,363.77
571,8,4,345.04
571,9,3,367.46999999999997
571,11,7,756.77
571,12,5,506.15000000000003
571,17,5,473.2
571,22,4,328.72
571,24,5,345.65
571,27,4,592.16
571,30,7,1277.29
571,32,3,59.28
572,3,10,1073.4
572,5,10,1494.4
572,7,6,535.6800000000001
572,10,13,869.52
572,11,1,89.39
572,15,7,793.31
572,18,8,118.4
572,20,6,788.22
572,23,7,328.93
572,30,2,133.36
572,33,3,342.45000000000005
573,2,7,47.879999999999995
573,6,10,872.0
573,11,6,758.34
573,16,9,337.76000000000005
573,17,9,514.0799999999999
573,19,5,439.54999999999995
573,21,8,616.5600000000001
573,26,10,529.5
573,27,10,877.93
573,28,9,396.18
573,31,7,415.45
574,8,6,19.68
574,9,14,218.89999999999998
574,10,10,1157.93
574,12,1,126.88
574,17,9,1193.94
574,18,1,23.33
574,22,5,100.85000000000001
574,23,4,667.28
574,24,5,367.8
574,26,19,836.43
574,32,16,870.17
574,33,8,1078.72
575,4,6,116.52000000000001
575,6,3,285.29999999999995
575,10,13,1008.13
575,11,16,1116.14
575,12,6,335.21999999999997
575,13,6,299.28000000000003
575,14,7,705.9499999999999
575,17,10,1001.3
575,18,4,752.96
575,19,6,291.48
575,20,4,177.92
575,26,7,284.2
575,31,9,404.18999999999994
575,32,3,555.8100000000001
576,23,4,210.28
576,24,8,689.64
576,31,1,37.45
577,9,4,541.8
577,27,8,999.52
578,13,1,158.48
578,17,1,85.29
579,6,6,81.96000000000001
579,7,19,1442.87
579,15,2,86.2
579,17,1,63.68
579,20,13,613.5
579,22,3,464.84999999999997
579,23,8,326.0
579,24,6,762.0
579,27,9,892.98
579,28,4,407.0
579,32,15,1056.9
579,33,8,411.28
580,2,8,716.8
580,5,20,941.6500000000001
580,11,9,1208.97
580,13,1,161.5
580,14,10,1263.77
580,16,6,759.86
580,18,4,567.08
580,22,9,1379.52
580,26,11,687.09
580,29,9,737.3700000000001
580,31,8,1281.28
580,33,12,742.16
581,8,9,1126.8
581,11,4,285.12
581,14,8,1047.36
581,30,10,1083.9
581,32,10,656.0
582,4,10,134.1
582,9,7,914.99
582,13,7,875.98
582,28,4,126.32
582,29,4,131.24
583,3,2,13.84
583,9,17,1563.9900000000002
583,15,8,908.56
583,18,1,92.15
583,20,8,39.6
583,22,3,67.26
583,25,10,186.4
583,27,9,867.15
583,33,8,11.84
584,9,19,825.89
584,13,8,1487.76
584,14,5,736.4499999999999
584,16,8,612.08
584,22,6,644.04
584,24,10,1604.47
584,25,10,1527.3
584,26,1,114.51
584,29,8,566.33
584,30,9,1307.25
584,33,13,861.14
585,3,10,1741.2
585,18,6,1035.54
586,4,8,947.76
586,8,5,548.55
586,11,8,346.48
586,12,3,93.0
586,20,10,117.4
586,21,10,1102.76
586,24,4,87.08
586,29,6,371.82
586,30,5,122.55000000000001
587,8,1,81.46
587,12,7,63.56
587,15,5,358.8
587,16,15,1682.99
587,20,11,539.75
587,21,4,56.64
587,26,8,612.24
587,27,7,10.71
587,30,6,743.64
587,33,7,104.23
588,6,5,933.3499999999999
588,10,8,514.16
588,30,9,1204.92
589,2,3,456.15000000000003
589,4,9,1446.3
589,11,17,960.52
589,13,9,965.01
589,15,4,100.72
589,16,4,458.12
589,18,20,2584.69
589,22,20,1347.7
589,24,10,1078.4
589,25,6,1163.1
589,30,7,922.3199999999999
589,31,7,349.32
590,3,9,660.96
590,7,9,985.86
590,10,8,624.88
590,12,14,1069.5099999999998
590,15,1,95.74
590,19,6,675.24
590,20,8,415.28
590,27,5,7.9
590,29,9,1208.16
590,30,8,53.2
590,33,8,341.6
591,5,12,167.38
591,6,5,689.1500000000001
591,8,5,532.88
591,10,1,128.35
591,11,2,68.24
591,13,13,910.27
591,15,4,162.2
591,18,11,842.47
591,19,6,837.3000000000001
591,22,8,288.32
591,23,7,79.45
591,25,5,392.29999999999995
592,5,2,198.62
592,6,7,374.92
592,7,8,680.56
592,9,11,432.93
592,10,3,249.81
592,11,6,650.88
592,12,10,184.20000000000002
592,13,2,16.68
592,15,15,1499.9700000000003
592,16,2,18.86
592,18,2,338.8
592,21,5,321.38
592,24,8,321.12
592,27,6,825.42
592,30,8,899.84
593,15,8,435.04
593,28,5,500.4
593,32,4,230.24
593,33,2,170.24
594,2,10,1582.3
594,5,9,1011.24
594,8,7,658.21
594,12,7,303.95000000000005
594,13,10,270.59999999999997
594,14,6,609.72
594,16,7,117.42999999999999
594,17,1,46.24
594,21,7,330.51
594,22,1,139.38
594,29,2,14.52
594,32,16,1690.4199999999998
595,1,4,502.04
595,3,11,1187.8
595,4,2,231.96
595,7,13,1319.74
595,8,13,1503.05
595,14,10,1388.0
595,15,7,1248.5900000000001
595,17,5,347.87
595,19,10,1191.4
595,20,16,951.31
595,25,2,300.48
595,28,6,849.8399999999999
595,29,1,60.78
595,32,11,977.08
596,1,5,472.15000000000003
596,11,10,833.53
596,13,1,104.31
596,16,9,961.1999999999999
596,18,7,539.5400000000001
596,19,8,293.6
596,22,9,1033.47
596,29,9,614.97
596,30,4,70.92
596,31,1,64.63
596,33,7,573.5799999999999
597,5,5,132.89999999999998
597,17,7,1133.86
597,18,2,58.92
597,22,8,252.32
597,23,8,636.8
598,6,6,994.56
598,10,5,688.4000000000001
598,22,11,988.36
598,25,7,183.19
598,27,2,137.28
599,8,9,996.48
599,10,4,525.28
599,12,9,1072.8600000000001
599,14,9,948.6899999999999
599,18,12,993.4000000000001
599,25,11,1266.8799999999999
599,26,2,109.04
600,2,2,365.78
600,14,7,126.91
601,1,6,543.0
601,3,8,671.12
601,4,9,938.6999999999999
601,7,14,724.64
601,8,1,141.28
601,10,7,1193.5
601,14,8,160.02
601,16,2,194.62
601,17,7,190.26
601,18,1,64.51
601,19,1,131.91
601,20,11,778.41
601,21,5,123.65
601,23,9,657.55
601,26,8,1223.76
601,29,9,1376.46
602,10,6,870.1200000000001
602,19,7,342.23
602,22,10,673.5
603,1,10,421.9
603,2,26,1958.87
603,3,7,1041.25
603,4,5,191.25
603,5,11,407.90999999999997
603,7,10,1159.0
603,8,12,1018.8800000000001
603,11,3,47.76
603,12,10,505.3
603,17,8,933.04
603,22,6,354.78000000000003
603,24,6,879.72
603,28,8,673.84
603,29,9,268.92
603,32,5,458.6
604,3,10,1137.8
604,7,15,1082.05
604,10,8,1100.72
604,12,6,424.38
604,13,8,1126.15
604,17,6,363.06
604,18,10,701.5
604,21,2,280.98
604,24,5,390.75
604,26,3,152.88
604,30,5,494.75
604,31,15,1306.8999999999999
605,3,10,465.7
605,4,10,1463.4
605,9,10,549.2
605,11,5,133.0
605,17,8,792.0
605,20,9,833.04
605,22,16,349.24
605,25,24,1491.22
605,27,3,95.82000000000001
605,30,6,227.94
605,31,10,1221.0
605,32,9,411.73
605,33,6,22.98
606,6,1,148.24
606,7,5,19.2
606,11,9,684.9
606,14,9,1321.7400000000002
606,16,3,245.07
606,18,3,536.0999999999999
606,28,2,244.94
607,2,6,748.77
607,3,19,1168.5
607,5,5,228.9
607,6,15,1489.6999999999998
607,13,9,322.38
607,14,2,233.84
607,15,5,564.9499999999999
607,22,3,211.92000000000002
607,26,12,260.04
607,29,10,887.0
607,30,4,231.87
607,32,6,706.08
607,33,10,1473.62
608,31,7,183.18
609,2,8,1253.36
609,3,10,1109.7
609,11,6,666.0
609,12,8,938.56
609,31,1,118.88
609,32,7,1082.97
610,5,8,568.32
610,11,8,401.12
610,13,4,262.4
610,14,6,310.20000000000005
610,16,7,60.970000000000006
610,17,2,3.82
610,20,10,635.3
610,21,11,1622.0600000000002
610,23,10,1023.7
610,25,3,238.02
610,26,12,711.76
610,27,10,1099.4
610,28,22,1117.4099999999999
610,31,8,463.68
611,3,2,281.28
611,4,9,79.74
611,12,9,261.27
611,20,9,1643.31
611,22,1,59.68
611,23,7,355.84
611,27,6,867.8399999999999
611,31,10,868.4000000000001
611,32,6,902.4000000000001
612,2,6,487.86
612,3,1,125.69
612,5,10,814.3000000000001
612,6,8,1367.52
612,8,7,830.91
612,10,1,132.43
612,12,1,78.29
612,13,11,920.27
612,14,9,1035.54
612,15,4,244.76
612,16,10,1332.3
612,17,4,54.72
612,18,9,945.99
612,23,3,269.01
612,24,2,196.24
612,29,3,436.71
612,32,3,393.54
613,2,3,310.14
613,6,10,872.4
614,3,4,574.56
614,5,5,30.8
614,12,7,486.89
614,13,6,342.48
614,15,6,1015.1999999999999
614,16,8,97.68
614,20,1,117.93
614,22,9,729.72
614,24,7,716.4499999999999
614,25,16,270.0
614,28,3,159.45
614,29,6,524.16
614,32,8,636.4
614,33,8,819.6
615,1,8,810.8
615,2,1,26.7
615,5,10,303.6
615,9,8,719.36
615,12,3,261.84000000000003
615,13,7,974.3999999999999
615,16,10,452.1
615,23,5,123.05
615,24,2,228.28
615,25,4,446.96
615,27,1,94.39
615,31,13,1077.03
616,3,9,34.65
616,5,9,760.23
616,15,9,306.63
616,21,10,1380.5
616,23,1,22.18
616,25,1,74.75
616,33,4,459.6
617,2,6,679.8
617,3,7,683.62
617,4,5,40.0
617,10,10,836.0
617,12,8,880.08
617,14,7,663.39
617,15,7,58.870000000000005
617,17,9,640.88
617,19,7,885.64
617,26,7,693.88
617,27,8,1012.08
617,29,10,476.66
617,32,8,624.88
618,4,1,145.02
618,13,6,113.94
618,26,7,782.32
618,32,10,730.1999999999999
619,1,11,1186.25
619,9,2,143.84
619,11,5,70.65
619,13,9,643.23
619,14,9,195.64
619,16,11,1077.15
619,19,2,48.48
619,21,2,15.72
619,24,4,179.6
619,29,12,899.94
619,30,2,280.54
619,31,6,731.9399999999999
620,3,17,1707.1699999999998
620,6,7,485.38
620,9,2,133.7
620,12,8,413.44
620,15,2,144.56
620,23,1,65.94
620,25,5,587.7
620,28,10,649.4
620,31,10,764.0
620,33,4,570.6
621,1,1,127.61
621,4,6,95.69999999999999
621,8,7,407.33
621,12,10,1294.8
621,14,9,352.88
621,19,8,300.64
621,22,9,101.09
621,27,7,457.65999999999997
621,29,6,473.04
621,32,10,239.7
622,1,8,1431.84
622,10,7,945.5600000000001
622,11,8,917.76
622,16,2,166.5
622,17,13,35.18
622,19,7,363.23
623,7,2,203.96
623,10,2,326.56
623,11,10,1109.7
623,19,8,655.84
623,25,7,803.11
623,26,9,162.35999999999999
623,28,9,1196.82
624,1,6,377.88
624,3,10,1098.7
624,7,9,1630.53
624,10,7,588.21
624,11,4,499.48
624,13,7,905.38
624,18,4,416.24
624,21,2,149.72
624,29,2,110.4
624,32,9,1112.3999999999999
625,3,3,66.27
625,9,4,496.16
625,18,11,1002.55
625,20,7,152.32000000000002
625,22,10,39.4
625,23,3,190.53
625,24,2,57.24
625,26,1,108.54
625,28,10,844.0
625,30,9,175.14000000000001
625,32,6,106.02000000000001
626,1,7,646.87
626,2,7,768.74
626,3,5,36.0
626,6,15,1499.46
626,9,10,716.4
626,11,9,1134.3600000000001
626,14,1,15.23
626,18,1,17.34
626,19,6,105.18
626,22,7,1203.46
626,28,3,128.60999999999999
626,31,4,278.72
626,32,4,159.0
626,33,10,1033.6
627,3,6,724.38
627,7,9,565.11
627,12,21,1387.8
627,17,8,357.68
627,22,4,196.08
627,24,11,1469.18
628,3,10,200.2
628,11,3,133.59
628,15,4,207.24
628,17,10,1210.5
628,23,5,224.35
628,30,10,971.1
629,11,7,44.379999999999995
629,19,10,393.1
629,29,5,24.950000000000003
630,1,10,494.0
630,2,10,1185.62
630,4,4,308.36
630,6,10,851.2
630,11,3,119.43
630,15,2,49.36
630,20,5,575.5
630,25,4,342.6
630,29,2,153.22
631,1,4,240.32
631,2,9,500.55
631,3,3,62.519999999999996
631,4,2,107.2
631,7,3,368.70000000000005
631,8,7,1005.97
631,11,16,1176.65
631,14,6,174.78
631,16,1,74.25
631,17,2,310.4
631,19,8,437.76
631,20,1,141.64
631,24,3,453.09000000000003
631,30,7,871.12
631,31,2,263.62
632,3,7,894.6700000000001
632,7,3,350.37
632,10,6,690.42
632,15,10,1721.2
632,16,3,227.67000000000002
632,18,8,1254.08
632,21,2,25.4
632,22,6,223.56
632,24,6,559.86
632,26,9,1100.3400000000001
632,29,3,115.71000000000001
632,30,2,37.06
632,32,5,325.95
633,2,11,1104.7
633,5,10,1755.9
633,9,8,247.04
633,13,3,383.88
633,15,16,1279.82
633,16,18,1877.8
633,20,10,910.6500000000001
633,21,7,707.6800000000001
633,29,1,161.81
633,31,7,718.3299999999999
633,32,8,1430.0
634,2,1,116.67
634,4,10,525.7
634,10,2,115.46
634,12,8,885.76
634,17,2,165.72
634,20,5,330.65
634,22,8,748.72
634,24,3,194.43
634,25,9,1163.29
634,26,9,1142.01
634,28,5,102.85
634,29,3,278.76
634,30,1,137.16
634,32,9,114.57000000000001
634,33,6,211.62
635,9,8,1077.68
635,10,8,752.48
635,16,2,124.96
635,18,10,1171.0
635,22,4,176.96
635,24,2,319.62
635,26,6,35.339999999999996
635,32,1,92.12
636,3,13,453.45
636,4,5,746.4
636,5,9,194.58
636,6,9,1022.04
636,7,1,3.76
636,9,6,144.18
636,10,11,1366.6599999999999
636,12,1,115.9
636,13,4,415.8
636,17,6,804.5999999999999
636,19,6,277.92
636,21,4,124.84
636,23,2,271.08
636,24,2,166.74
636,30,3,356.43
636,32,9,13.32
636,33,5,586.3000000000001
637,20,9,929.07
637,24,10,959.0999999999999
638,3,14,709.5899999999999
638,4,7,131.39
638,12,1,110.08
638,13,4,230.52
638,16,9,333.90000000000003
638,26,9,1014.39
638,31,9,1203.39
638,32,3,102.09
639,7,5,575.5
639,18,6,57.900000000000006
639,23,3,16.080000000000002
639,30,5,327.1
640,6,5,340.75
640,15,5,697.1500000000001
641,1,7,1122.03
641,3,10,266.9
641,4,14,818.0899999999999
641,9,10,573.9
641,12,9,898.5600000000001
641,13,17,1028.25
641,14,12,461.12
641,15,16,518.96
641,19,5,350.6
641,24,6,645.72
641,26,10,401.9
641,27,10,224.8
641,29,8,831.28
641,31,6,21.419999999999998
642,9,3,149.97
642,22,4,180.52
643,2,6,476.76
643,5,15,1553.01
643,6,1,117.57
643,8,7,599.48
643,13,10,484.58
643,21,1,117.01
643,23,15,879.1800000000001
643,27,15,1981.2500000000002
643,28,9,12.51
643,32,8,1104.82
643,33,10,1661.6
644,2,10,983.76
644,4,2,180.22
644,5,4,194.56
644,11,3,337.92
644,13,4,466.96
644,19,1,13.33
644,20,6,214.07999999999998
644,23,7,528.15
644,25,8,775.3
644,29,12,1066.8
644,32,9,1135.98
644,33,9,1141.3799999999999
645,2,4,497.76
645,5,2,166.36
645,9,6,49.92
645,11,9,630.18
645,13,8,1206.48
645,14,13,650.15
645,17,3,454.74
645,19,10,950.92
645,22,5,331.1
645,24,8,521.68
645,27,1,62.69
645,28,2,137.22
645,32,15,1963.32
645,33,13,1814.83
646,1,12,245.72000000000003
646,3,1,143.72
646,5,6,15.54
646,10,6,296.88
646,11,2,65.4
646,12,8,1000.56
646,14,2,162.48
646,17,13,1550.93
646,18,6,551.0999999999999
646,21,4,52.16
646,22,6,117.47999999999999
646,23,11,379.46
646,26,5,17.4
646,28,9,645.1200000000001
646,32,5,598.45
646,33,8,363.19
647,5,25,1610.5
647,7,12,137.82
647,9,6,520.08
647,11,6,14.76
647,19,8,591.68
